Dose
1.3449069
0.94143486
0.6590044
0.46130309
0.32291216
0.2260385
0.15822695
0.11075887
0.0775312
0.054271843
0.03799029
0.026593205
0.018615242
0.01303067
0.009121469
0.0063850284
0.00446952
430.55994
378.793
339.53177
309.15222
285.1109
265.62128
249.42694
235.64284
223.6443
212.98914
203.36313
194.542
186.36461
178.71423
171.50548
164.67506
158.17542
151.97011
146.03067
140.3344
134.86275
129.60025
124.5337
119.65162
114.943855
110.40129
106.01563
101.7793
97.685234
93.72691
89.89822
86.19341
82.6071
79.257286
76.22275
73.42249
70.79956
68.31382
65.93692
63.648754
61.435017
59.28544
57.192596
55.151066
53.15681
51.206795
49.298664
481.2332
464.96613
450.56778
437.5908
425.7167
414.71753
404.42886
394.73117
385.5364
376.7789
368.40887
360.38773
352.6851
345.27637
338.1412
331.26242
324.62518
318.2165
312.02463
306.0391
300.25015
294.64893
289.22708
283.97684
278.89093
273.96246
269.18494
264.55222
260.0585
255.69823
251.46617
247.35736
243.36703
239.49068
235.724
232.06291
228.50351
225.04208
221.67508
218.39912
215.21098
212.10759
209.08597
206.14334
203.27701
200.4844
197.76308
453.63562
417.33173
388.22177
364.29172
344.1247
326.7223
311.3792
297.59595
285.01715
273.38876
262.528
252.30215
242.6138
233.39053
224.57767
216.1331
208.0238
200.22322
192.70955
185.46446
178.60896
172.44193
166.78633
161.51764
156.54802
151.8154
147.27573
142.8976
138.65843
134.54189
130.53595
126.631714
122.822395
119.10274
115.46856
111.91645
108.443535
105.04734
101.72567
98.47654
95.29811
92.18869
89.14665
86.170456
83.258606
80.40968
77.62229
451.69116
413.7447
383.22052
358.05228
336.7857
318.39532
302.15643
287.55505
274.22507
261.9044
250.40385
239.58575
229.34871
219.61693
210.3329
201.45204
192.93915
184.7657
176.90811
169.34642
162.06337
155.04381
148.4172
142.52577
137.17696
132.2354
127.605705
123.2205
119.03203
115.00631
111.11898
107.35245
103.693855
100.13369
96.66477
93.28158
89.97976
86.755775
83.606705
80.53003
77.523544
74.58527
71.7134
68.906235
66.1622
63.479782
60.85753
465.2717
437.4527
414.58936
395.30875
378.64465
363.916
350.64133
338.47943
327.18735
316.59106
306.5652
297.01846
287.88367
279.11066
270.6614
262.50644
254.6225
246.99074
239.5956
232.42386
225.46416
218.70642
212.14166
205.7617
199.55907
193.5268
187.6584
181.94783
176.38934
170.97752
165.70724
160.57365
155.5721
150.69815
145.94763
141.3165
136.80093
132.39723
128.10191
123.91158
119.82304
115.83318
111.93906
108.13781
104.42673
100.80318
97.26464
429.39444
378.3826
341.16452
313.6757
293.06686
277.33957
265.09125
255.33661
247.38269
240.74138
235.06807
230.11888
225.72052
221.7493
218.11636
214.75743
211.62547
208.68573
205.91208
203.28459
201.01498
199.09592
197.42899
195.9451
194.59583
193.34709
192.17493
191.06242
189.99763
188.97206
187.97964
187.01602
186.07803
185.16335
184.27023
183.39735
182.54369
181.70842
180.89085
180.09041
179.30663
178.53903
177.78722
177.05084
176.32953
175.62296
174.9308
480.69638
462.92175
446.35135
430.75238
415.95667
401.84155
388.31653
375.31372
362.7814
350.67932
338.97543
327.64368
316.6623
306.01276
295.67886
285.6463
275.9022
266.43466
257.23288
248.6113
240.51353
232.82523
225.46544
218.37663
211.51765
204.85893
198.37888
192.06161
185.89525
179.87068
173.9808
168.21988
162.5832
157.06676
151.66705
146.38097
141.20564
136.13844
131.17688
126.31861
121.561356
116.902954
112.34129
107.87432
103.500046
99.21653
95.02187
464.0174
436.16968
414.1168
396.216
381.3129
368.595
357.48965
347.59204
338.61526
330.35492
322.66476
315.4393
308.60168
302.0954
295.8782
289.91803
284.1901
278.67468
273.356
268.2208
263.25797
258.4579
253.81206
249.31287
244.95343
240.72742
236.62898
232.65268
228.79341
225.04636
221.40701
217.8711
214.43456
211.09355
207.84442
204.68372
201.60811
198.61447
195.6998
192.86125
190.09612
187.40178
184.77579
182.26244
179.9147
177.69334
175.57074
452.432
415.3818
385.84875
361.72388
341.52304
324.1999
309.01492
295.44403
283.11414
271.75836
261.18445
251.25273
241.8607
232.9321
224.40932
216.2481
208.41367
200.87827
193.6191
186.61713
180.2143
174.36209
168.92206
163.7967
158.91734
154.23535
149.71619
145.33524
141.07475
136.92188
132.86716
128.9035
125.02556
121.2291
117.51079
113.86785
110.29796
106.79908
103.36941
100.00729
96.711205
93.47972
90.31148
87.20516
84.15952
81.17335
78.245445
428.57553
374.77393
333.45007
300.99573
274.8789
253.32126
235.07237
219.25163
205.23761
192.59058
180.99821
170.23766
160.14886
150.616
141.55432
132.90112
124.60924
116.64253
108.9728
101.57751
94.43821
87.539505
80.86819
74.41276
68.16297
62.139645
56.54739
51.28952
46.29759
41.52292
36.930702
32.495853
28.200108
24.029993
19.975412
16.028637
12.183623
8.528537
5.9699755
4.1789827
2.925288
2.0477016
1.4333911
1.0033739
0.70236164
0.49165317
0.34415722
374.114
283.8571
218.66002
171.11664
136.03546
109.77576
89.78279
74.262436
61.953392
51.96769
43.67905
36.644676
30.550514
25.423256
21.366308
18.068893
15.313241
12.94669
10.862157
8.984474
7.260814
5.653995
4.13779
2.8964531
2.027517
1.419262
0.9934834
0.6954384
0.48680687
0.34076482
0.23853537
0.16697475
0.11688233
0.081817634
0.05727234
0.04009064
0.028063448
0.019644413
0.01375109
0.009625763
0.0067380336
0.0047166236
0.0033016365
0.0023111457
0.001617802
0.0011324614
0.0007927229
452.091
414.26266
383.69565
358.40463
336.9888
318.45728
302.1067
287.4356
274.0845
261.79367
250.37387
239.68555
229.62442
220.11128
211.08492
202.49692
194.30835
186.66035
180.05426
174.20619
168.91676
164.04579
159.49448
155.1931
151.09221
147.15663
143.36116
139.68762
136.1227
132.65657
129.28183
125.9928
122.78498
119.654755
116.599106
113.61547
110.701584
107.85544
105.07517
102.35908
99.705536
97.11301
94.58004
92.1052
89.68713
87.32451
85.016045
399.08145
325.99252
272.47168
232.73213
202.7196
179.59271
161.35931
146.62184
134.39905
124.001305
114.9432
106.88241
99.57688
92.854866
86.59393
80.70628
75.12843
69.81402
64.72876
59.846905
55.14875
50.618904
46.245056
42.017136
37.926693
33.966473
30.130123
26.411974
22.806887
19.310148
15.917386
12.624518
9.485465
6.6921053
4.6844735
3.2791317
2.295392
1.6067744
1.1247422
0.7873195
0.5511236
0.38578656
0.2700506
0.18903542
0.13232478
0.092627354
0.06483915
403.73358
334.7565
284.93646
248.5783
221.69304
201.48615
185.99927
173.8596
164.10425
156.0574
149.2443
143.33098
138.08217
133.33174
128.96202
124.88939
121.05405
117.412994
113.935036
110.597275
107.38271
104.278496
101.27474
98.363686
95.53906
92.795746
90.129395
87.536285
85.013145
82.55704
80.16532
77.835556
75.56548
73.35301
71.19615
69.09305
67.04193
65.04112
63.08903
61.18413
59.324974
57.510162
55.738373
54.008324
52.3188
50.66863
49.05668
476.2509
455.69177
437.5119
421.13684
406.1579
392.28278
379.3011
367.0599
355.44708
344.379
333.79254
323.63904
313.88022
304.48535
295.42905
286.6901
278.2501
270.0931
262.2048
254.5723
247.18385
240.0286
233.09645
226.37802
219.86447
213.5475
207.41925
201.4723
195.69965
190.09459
184.65082
179.36229
174.22328
169.22833
164.47081
160.00111
155.75713
151.69482
147.78293
143.99901
140.32692
136.75485
133.27411
129.87811
126.56186
123.32138
120.15348
367.68335
273.39847
205.82123
157.01993
121.43784
95.18098
75.6707
61.107285
50.060867
41.527306
34.80064
29.38385
24.926315
21.180077
17.969177
15.168211
12.687288
10.461508
8.443577
6.598644
4.9006658
3.430466
2.4013262
1.6809283
1.1766498
0.8236549
0.5765584
0.4035909
0.28251362
0.19775954
0.13843167
0.09690217
0.06783152
0.047482066
0.033237446
0.023266211
0.016286349
0.0114004435
0.00798031
0.0055862176
0.003910352
0.0027372465
0.0019160726
0.0013412508
0.00093887554
0.0006572129
0.00046004902
482.3666
466.0703
450.8692
436.5854
423.08627
410.27155
398.0639
386.4026
375.23886
364.5327
354.25064
344.364
334.84793
325.6804
316.84167
308.3139
300.0808
292.12735
284.43964
277.0048
269.90875
263.46838
257.51526
251.93088
246.63184
241.55919
236.67116
231.93802
227.33846
222.85709
218.48264
214.20677
210.0232
205.92708
201.91455
197.98253
194.12839
190.34991
186.64513
183.01224
179.44965
175.9558
172.52927
169.16867
165.87267
162.64
159.4694
457.80917
424.32776
397.06897
374.28714
354.7556
337.61115
322.24518
308.2276
295.2534
283.10526
271.62756
260.70782
250.26411
240.2359
230.57777
221.25513
212.24097
203.51373
195.05586
186.85262
178.89136
171.16107
163.65189
156.35486
149.26181
142.36513
135.65768
129.13278
122.78409
116.605576
110.591515
104.736435
99.035095
93.4825
88.2662
83.38062
78.751114
74.32491
70.06462
65.94358
61.942677
58.048077
54.249653
50.539886
46.91309
43.36486
39.891716
464.57953
435.9591
412.2342
392.0651
374.50797
358.89645
344.75858
331.7589
319.65778
308.28284
297.50912
287.24515
277.4229
267.9912
258.91074
250.15071
241.6865
233.49786
225.56792
217.88219
210.42802
203.19421
196.17065
189.34813
182.71817
176.27287
170.00494
163.90747
158.17159
152.76736
147.62231
142.68517
137.91953
133.29941
128.8061
124.42609
120.14936
115.968475
111.87777
107.87282
103.950096
100.10669
96.34015
92.64834
89.02936
85.481476
82.00309
414.18045
352.67154
308.22153
275.7526
251.70882
233.59964
219.6803
208.72816
199.88615
192.55315
186.30719
180.85187
175.97864
171.54054
167.43375
163.58469
159.94096
156.4651
153.13007
149.91614
146.80882
143.79726
140.87315
138.0301
135.26295
132.56752
129.94034
127.37838
124.87904
122.43997
120.05905
117.73433
115.463974
113.24629
111.07967
108.962585
106.89357
104.87125
102.89428
100.96139
99.07134
97.22297
95.41512
93.64671
91.91668
90.224014
88.567726
461.6497
431.19757
406.4042
385.6958
367.96478
352.43033
338.5406
325.9043
314.24286
303.3568
293.1023
283.37466
274.09686
265.21136
256.6745
248.45255
240.51881
232.85173
225.4335
218.6188
212.45195
206.7621
201.42928
196.3691
191.52214
186.8464
182.31213
177.89813
173.5892
169.37436
165.24556
161.19684
157.22368
153.32262
149.49086
145.72618
142.02667
138.39072
134.81686
131.30382
127.85036
124.45537
121.11776
117.83652
114.610634
111.43916
108.32115
407.87152
340.0188
289.31174
250.7508
220.82832
197.0815
177.77934
161.70358
147.99527
136.04732
125.42934
115.834915
107.04477
98.900894
91.28841
84.12291
77.34156
70.89683
64.75211
58.878654
53.25337
48.10867
43.497272
39.283173
35.370594
31.69194
28.199347
24.858782
21.645903
18.54317
15.537808
12.620396
9.783866
7.022814
4.91597
3.4411788
2.4088252
1.6861776
1.1803243
0.82622707
0.57835895
0.40485126
0.2833959
0.19837712
0.13886398
0.09720478
0.06804335
387.49677
306.11078
246.64857
202.66586
169.64331
144.40968
124.73788
109.06217
96.28027
85.61468
76.515656
68.59325
61.569702
55.246094
49.478992
44.632782
40.63958
37.256577
34.313507
31.690922
29.304922
27.096518
25.024153
23.058483
21.178719
19.37006
17.62191
15.926618
14.278597
12.673715
11.108859
9.581636
8.090162
6.6329145
5.208625
3.8162103
2.6713471
1.869943
1.3089602
0.9162721
0.6413905
0.44897333
0.31428134
0.21999693
0.15399785
0.107798494
0.07545895
443.37946
400.5096
367.39
341.2143
320.01233
302.39963
287.40195
274.33258
262.7062
252.17888
242.50575
233.5116
225.07014
217.08954
209.50226
202.25793
195.31842
188.65424
182.2421
176.06326
170.10223
164.34593
158.78308
153.40375
148.19908
143.16107
138.28236
133.55618
128.9762
124.536476
120.23148
116.05596
112.00495
108.07374
104.257866
100.55308
96.955345
93.46081
90.065796
86.76681
83.5605
80.44368
77.413284
74.4664
71.600235
68.81211
66.099464
449.48987
411.95328
383.55844
361.62082
344.25903
330.1542
318.3811
308.2902
299.42502
291.46445
284.18195
277.41748
271.05746
265.021
259.25012
253.70291
248.34882
243.1652
238.26028
233.71681
229.44498
225.38165
221.48227
217.7154
214.05867
210.4962
207.01654
203.61139
200.2747
197.00192
193.78964
190.63515
187.53635
184.49147
181.49907
178.55783
175.66666
172.82448
170.03035
167.28336
164.58267
161.92744
159.31688
156.75021
154.22668
151.74556
149.30612
431.9582
380.564
340.9753
309.79495
284.6376
263.82657
246.18167
230.87067
217.30515
205.06778
193.86124
183.47252
173.74794
164.57553
155.87283
147.57822
139.6449
132.0366
124.75051
118.35981
112.6206
107.36166
102.46268
97.83899
93.43088
89.1961
85.10465
81.135124
77.2721
73.5044
69.82379
66.22411
62.700687
59.24985
55.86868
52.55476
49.306053
46.12078
42.99736
39.934345
36.930405
33.98428
31.094769
28.26073
25.481058
22.75468
20.080557
426.96432
372.09167
330.12042
297.3557
271.20035
249.82611
231.94382
216.64227
203.27542
191.38335
180.63702
170.79945
161.69853
153.20798
145.23401
137.70589
130.5694
123.782196
117.32225
111.707596
106.70806
102.162025
97.955864
94.00955
90.26661
86.68704
83.24239
79.912315
76.68212
73.541115
70.4814
67.49703
64.58347
61.737144
58.955166
56.235153
53.575073
50.97315
48.42779
45.937542
43.501057
41.117058
38.78434
36.501747
34.268166
32.082516
29.943752
369.24313
276.4234
210.20547
162.65268
128.20734
102.97725
84.236115
70.073845
59.15181
50.531452
43.55434
37.75822
32.81821
28.505661
24.659344
21.165283
17.942633
14.9337845
12.097455
9.407988
7.0685644
4.982125
3.4874873
2.441241
1.7088687
1.1962081
0.8373457
0.586142
0.4102994
0.28720957
0.2010467
0.14073269
0.09851288
0.06895902
0.048271313
0.033789918
0.023652943
0.01655706
0.0115899425
0.00811296
0.005679072
0.0039753504
0.002782745
0.0019479216
0.0013635451
0.0009544816
0.0006681371
448.64972
409.30746
378.50897
353.82193
333.53687
316.4506
301.7148
288.72998
277.07098
266.43518
256.60593
247.42708
238.7851
230.5965
222.79909
215.3458
208.2003
201.33406
194.72412
188.35158
182.2006
176.2576
170.5107
164.94934
159.56407
154.34628
149.28804
144.38205
139.62152
135.00008
130.5118
126.15107
122.02293
118.18606
114.57047
111.12686
107.82038
104.62635
101.52718
98.51027
95.5665
92.68921
89.873436
87.115456
84.412384
81.761925
79.16222
411.42606
347.28683
300.3572
265.57352
239.38562
219.30305
203.57753
190.98058
180.64783
171.97014
164.51721
157.98416
152.1542
146.87231
142.02696
137.53725
133.34386
129.40273
125.68069
122.15226
118.79752
115.60056
112.54837
109.86715
107.54511
105.48439
103.61627
101.892426
100.278824
98.751434
97.293236
95.89212
94.53942
93.22887
91.95591
90.71717
89.5101
88.33277
87.18363
86.06146
84.965225
83.89405
82.84717
81.8239
80.82361
79.84572
78.88968
468.04306
441.3646
418.55167
398.60666
380.82306
364.6987
349.87473
336.0933
323.16736
310.96002
299.36975
288.3201
277.75244
267.621
257.8892
248.52711
239.50987
230.81616
222.62604
215.19336
208.32861
201.8983
195.80817
189.99141
184.4005
179.0014
173.76955
168.68698
163.74046
158.91998
154.21786
149.62807
145.14572
140.76675
136.48772
132.30554
128.21754
124.2212
120.3142
116.49438
112.75965
109.10804
105.53763
102.04657
98.633064
95.29537
92.03179
370.3784
277.91235
211.54561
163.53326
128.44882
102.48897
82.986885
68.071625
56.429607
47.137638
39.546047
33.452988
28.77033
25.0838
22.103207
19.625238
17.507399
15.649762
13.982208
12.455488
11.03496
9.696215
8.422008
7.2001147
6.0218253
4.880897
3.772813
2.6942713
1.88599
1.3201929
0.9241351
0.6468946
0.4528262
0.31697834
0.22188483
0.15531938
0.108723566
0.076106496
0.05327455
0.037292186
0.026104528
0.018273171
0.012791219
0.0089538535
0.0062676976
0.004387388
0.0030711717
439.5932
393.8777
358.61926
330.84308
308.45676
289.9862
274.3908
260.93393
249.0923
238.49257
228.86668
220.02083
211.81358
204.14049
196.92342
190.10294
183.63306
177.47745
171.60687
165.99721
160.62825
155.48268
150.5805
146.2929
142.45206
138.94023
135.67465
132.5971
129.66649
126.85378
124.13835
121.50547
118.94457
116.44795
114.00997
111.62641
109.29405
107.01041
104.77346
102.58158
100.433365
98.32761
96.26324
94.23927
92.25481
90.30898
88.40099
460.7409
429.69
404.5243
383.611
365.80072
350.2829
336.48434
323.99838
312.5353
301.88736
291.90457
282.47757
273.52567
264.98846
256.82004
248.98465
241.454
234.20508
227.21883
220.47905
213.97171
207.68443
201.60611
195.72668
190.03693
184.52829
179.19283
174.02306
169.18053
164.79366
160.7448
156.95125
153.35475
149.91418
146.60042
143.39268
140.27618
137.24019
134.27686
131.38045
128.54655
125.77187
123.05374
120.39002
117.778946
115.21899
112.70879
452.63638
416.077
387.19714
363.80386
344.35687
327.7729
313.289
300.36676
288.62512
277.79346
267.6787
258.1422
249.08368
240.42989
232.12663
224.13327
216.41876
208.95894
201.73459
194.74539
188.1759
181.93567
175.96062
170.20518
164.63673
159.23172
153.97298
148.84781
143.8467
138.9623
134.18884
129.5217
124.957
120.49145
116.122154
111.846535
107.662224
103.56701
99.55883
95.63571
91.79575
88.03713
84.35809
80.75692
77.23193
73.78152
70.40408
461.63263
431.4112
406.9996
386.75818
369.535
354.51968
341.14114
328.996
317.79843
307.34506
297.49036
288.12943
279.18604
270.60397
262.34137
254.36636
246.6543
239.18562
231.94446
224.91762
218.0939
211.46353
205.01788
198.74915
192.65019
186.71448
180.93584
175.30856
169.82721
164.64532
159.869
155.39647
151.15611
147.0975
143.18498
139.39326
135.70433
132.10526
128.58667
125.14173
121.765335
118.45361
115.20358
112.01286
108.8795
105.80187
102.77855
465.40826
437.83698
415.27548
396.31284
379.95786
365.51343
352.48853
340.5364
329.4115
318.93927
308.9949
299.48862
290.35516
281.5467
273.02753
264.77063
256.75516
248.9646
241.38567
234.0073
226.8201
220.01251
213.51718
207.275
201.24387
195.39366
189.70267
184.15495
178.73882
173.44539
168.26785
163.20087
158.24007
153.38185
148.62312
143.96117
139.39354
134.91798
130.53242
126.23487
122.02345
117.89637
113.85187
109.88825
106.00389
102.19717
98.46652
493.1375
482.99167
470.74863
457.22894
442.99783
428.44223
413.82474
399.32153
385.0485
371.0799
357.46112
344.21783
331.3621
318.8968
306.81873
295.12073
283.79306
272.82443
262.2028
251.91562
241.95044
232.29488
222.93689
213.8648
205.06738
196.80328
189.15819
181.985
175.17998
168.6697
162.402
156.33961
150.45572
144.73083
139.15057
133.70422
128.38359
123.18224
118.09508
113.11785
108.24699
103.47936
98.81221
94.24298
89.76933
85.38908
81.100105
406.725
338.3177
287.44687
248.97395
219.29526
195.88217
176.9589
161.27696
147.95737
136.38002
126.10639
116.825264
108.31482
100.41604
93.55133
87.52238
82.10278
77.13358
72.50303
68.13244
63.966267
59.9652
56.101273
52.354477
48.710396
45.158524
41.691093
38.302284
34.98763
31.74362
28.567427
25.456709
22.409468
19.42395
16.498589
13.631948
10.822695
8.069569
5.648698
3.9540887
2.767862
1.9375035
1.3562524
0.94937664
0.66456366
0.46519458
0.3256362
489.98306
478.44763
466.01248
453.1034
440.0114
426.93356
414.00146
401.30124
388.88748
376.79303
365.0357
353.62314
342.556
331.83047
321.43958
311.3745
301.62537
292.1816
283.03244
274.16702
265.57474
257.2452
249.16835
241.75912
234.98811
228.69495
222.76678
217.12401
211.71031
206.48572
201.42165
196.49757
191.69858
187.01367
182.43466
177.95528
173.57063
169.27686
165.07071
160.94946
156.91077
152.9525
149.07274
145.2697
141.5417
137.88718
134.30458
455.92603
421.5258
394.02002
371.4579
352.46857
336.08768
321.63547
308.6317
296.73605
285.70633
275.3692
265.59976
256.30713
247.42451
238.90202
230.70181
222.79462
215.26651
208.49532
202.28331
196.49158
191.02228
185.80637
180.79498
175.9534
171.25677
166.68721
162.23167
157.88055
153.62665
149.46443
145.38959
141.39862
137.48866
133.65726
129.90225
126.22173
122.61394
119.07724
115.61011
112.21106
108.87871
105.611694
102.4087
99.26845
96.189705
93.171234
464.68747
435.98526
412.05414
391.59995
373.71042
357.74094
343.23456
329.86606
317.40265
305.67654
294.5657
283.98035
273.8535
264.1344
254.78375
245.7706
237.06989
228.66092
220.52621
212.65067
205.02098
197.6253
190.45287
183.4938
176.739
170.17996
163.85945
158.07516
152.69176
147.61398
142.7747
138.12646
133.63562
129.27812
125.03675
120.899
116.855705
112.90004
109.02682
105.23201
101.51242
97.865425
94.2888
90.78065
87.33926
83.96309
80.65071
435.04733
386.3693
349.235
320.32407
297.3042
278.5351
262.86133
249.46745
237.77629
227.37791
217.97981
209.37198
201.40254
193.96057
186.9641
180.35165
174.07642
168.10202
162.39961
156.94586
151.79932
147.36703
143.45082
139.91156
136.65161
133.60231
130.7153
127.95646
125.3016
122.73352
120.23992
117.811905
115.44301
113.12843
110.86458
108.64868
106.47855
104.35244
102.268875
100.22661
98.22453
96.26167
94.33712
92.45003
90.5996
88.78508
87.00573
451.89255
414.31625
384.31854
359.81967
339.35196
321.87677
306.65665
293.16556
281.02625
269.9661
259.7863
250.34026
241.51845
233.2377
225.43372
218.05579
211.06316
204.42229
198.10507
192.08748
186.42482
181.6042
177.39282
173.62727
170.1927
167.00832
164.01707
161.1787
158.46451
155.8541
153.33276
150.88983
148.51746
146.20981
143.96242
141.77184
139.6353
137.55054
135.51566
133.529
131.58911
129.69464
127.844406
126.03723
124.27206
122.54785
120.86362
